"Series";"Time";"Value"
"liveness-http on minikube";"2020-05-19 21:24:35";null
"liveness-http on minikube";"2020-05-19 21:24:40";null
"liveness-http on minikube";"2020-05-19 21:24:45";null
"liveness-http on minikube";"2020-05-19 21:24:50";null
"liveness-http on minikube";"2020-05-19 21:24:55";null
"liveness-http on minikube";"2020-05-19 21:25:00";null
"liveness-http on minikube";"2020-05-19 21:25:05";null
"liveness-http on minikube";"2020-05-19 21:25:10";null
"liveness-http on minikube";"2020-05-19 21:25:15";null
"liveness-http on minikube";"2020-05-19 21:25:20";null
"liveness-http on minikube";"2020-05-19 21:25:25";null
"liveness-http on minikube";"2020-05-19 21:25:30";null
"liveness-http on minikube";"2020-05-19 21:25:35";null
"liveness-http on minikube";"2020-05-19 21:25:40";null
"liveness-http on minikube";"2020-05-19 21:25:45";null
"liveness-http on minikube";"2020-05-19 21:25:50";null
"liveness-http on minikube";"2020-05-19 21:25:55";null
"liveness-http on minikube";"2020-05-19 21:26:00";null
"liveness-http on minikube";"2020-05-19 21:26:05";null
"liveness-http on minikube";"2020-05-19 21:26:10";null
"liveness-http on minikube";"2020-05-19 21:26:15";null
"liveness-http on minikube";"2020-05-19 21:26:20";null
"liveness-http on minikube";"2020-05-19 21:26:25";null
"liveness-http on minikube";"2020-05-19 21:26:30";null
"liveness-http on minikube";"2020-05-19 21:26:35";null
"liveness-http on minikube";"2020-05-19 21:26:40";null
"liveness-http on minikube";"2020-05-19 21:26:45";null
"liveness-http on minikube";"2020-05-19 21:26:50";null
"liveness-http on minikube";"2020-05-19 21:26:55";null
"liveness-http on minikube";"2020-05-19 21:27:00";null
"liveness-http on minikube";"2020-05-19 21:27:05";null
"liveness-http on minikube";"2020-05-19 21:27:10";null
"liveness-http on minikube";"2020-05-19 21:27:15";null
"liveness-http on minikube";"2020-05-19 21:27:20";null
"liveness-http on minikube";"2020-05-19 21:27:25";null
"liveness-http on minikube";"2020-05-19 21:27:30";null
"liveness-http on minikube";"2020-05-19 21:27:35";null
"liveness-http on minikube";"2020-05-19 21:27:40";null
"liveness-http on minikube";"2020-05-19 21:27:45";null
"liveness-http on minikube";"2020-05-19 21:27:50";null
"liveness-http on minikube";"2020-05-19 21:27:55";null
"liveness-http on minikube";"2020-05-19 21:28:00";null
"liveness-http on minikube";"2020-05-19 21:28:05";null
"liveness-http on minikube";"2020-05-19 21:28:10";null
"liveness-http on minikube";"2020-05-19 21:28:15";null
"liveness-http on minikube";"2020-05-19 21:28:20";null
"liveness-http on minikube";"2020-05-19 21:28:25";null
"liveness-http on minikube";"2020-05-19 21:28:30";null
"liveness-http on minikube";"2020-05-19 21:28:35";null
"liveness-http on minikube";"2020-05-19 21:28:40";null
"liveness-http on minikube";"2020-05-19 21:28:45";null
"liveness-http on minikube";"2020-05-19 21:28:50";null
"liveness-http on minikube";"2020-05-19 21:28:55";null
"liveness-http on minikube";"2020-05-19 21:29:00";null
"liveness-http on minikube";"2020-05-19 21:29:05";null
"liveness-http on minikube";"2020-05-19 21:29:10";null
"liveness-http on minikube";"2020-05-19 21:29:15";null
"liveness-http on minikube";"2020-05-19 21:29:20";null
"liveness-http on minikube";"2020-05-19 21:29:25";null
"liveness-http on minikube";"2020-05-19 21:29:30";null
"liveness-http on minikube";"2020-05-19 21:29:35";null
"liveness-http on minikube";"2020-05-19 21:29:40";null
"liveness-http on minikube";"2020-05-19 21:29:45";null
"liveness-http on minikube";"2020-05-19 21:29:50";null
"liveness-http on minikube";"2020-05-19 21:29:55";null
"liveness-http on minikube";"2020-05-19 21:30:00";null
"liveness-http on minikube";"2020-05-19 21:30:05";null
"liveness-http on minikube";"2020-05-19 21:30:10";null
"liveness-http on minikube";"2020-05-19 21:30:15";null
"liveness-http on minikube";"2020-05-19 21:30:20";null
"liveness-http on minikube";"2020-05-19 21:30:25";null
"liveness-http on minikube";"2020-05-19 21:30:30";null
"liveness-http on minikube";"2020-05-19 21:30:35";null
"liveness-http on minikube";"2020-05-19 21:30:40";null
"liveness-http on minikube";"2020-05-19 21:30:45";null
"liveness-http on minikube";"2020-05-19 21:30:50";null
"liveness-http on minikube";"2020-05-19 21:30:55";null
"liveness-http on minikube";"2020-05-19 21:31:00";null
"liveness-http on minikube";"2020-05-19 21:31:05";null
"liveness-http on minikube";"2020-05-19 21:31:10";null
"liveness-http on minikube";"2020-05-19 21:31:15";null
"liveness-http on minikube";"2020-05-19 21:31:20";null
"liveness-http on minikube";"2020-05-19 21:31:25";null
"liveness-http on minikube";"2020-05-19 21:31:30";null
"liveness-http on minikube";"2020-05-19 21:31:35";null
"liveness-http on minikube";"2020-05-19 21:31:40";null
"liveness-http on minikube";"2020-05-19 21:31:45";null
"liveness-http on minikube";"2020-05-19 21:31:50";null
"liveness-http on minikube";"2020-05-19 21:31:55";null
"liveness-http on minikube";"2020-05-19 21:32:00";null
"liveness-http on minikube";"2020-05-19 21:32:05";null
"liveness-http on minikube";"2020-05-19 21:32:10";null
"liveness-http on minikube";"2020-05-19 21:32:15";null
"liveness-http on minikube";"2020-05-19 21:32:20";null
"liveness-http on minikube";"2020-05-19 21:32:25";null
"liveness-http on minikube";"2020-05-19 21:32:30";null
"liveness-http on minikube";"2020-05-19 21:32:35";null
"liveness-http on minikube";"2020-05-19 21:32:40";null
"liveness-http on minikube";"2020-05-19 21:32:45";null
"liveness-http on minikube";"2020-05-19 21:32:50";null
"liveness-http on minikube";"2020-05-19 21:32:55";null
"liveness-http on minikube";"2020-05-19 21:33:00";null
"liveness-http on minikube";"2020-05-19 21:33:05";null
"liveness-http on minikube";"2020-05-19 21:33:10";null
"liveness-http on minikube";"2020-05-19 21:33:15";null
"liveness-http on minikube";"2020-05-19 21:33:20";null
"liveness-http on minikube";"2020-05-19 21:33:25";null
"liveness-http on minikube";"2020-05-19 21:33:30";null
"liveness-http on minikube";"2020-05-19 21:33:35";null
"liveness-http on minikube";"2020-05-19 21:33:40";null
"liveness-http on minikube";"2020-05-19 21:33:45";null
"liveness-http on minikube";"2020-05-19 21:33:50";null
"liveness-http on minikube";"2020-05-19 21:33:55";null
"liveness-http on minikube";"2020-05-19 21:34:00";null
"liveness-http on minikube";"2020-05-19 21:34:05";null
"liveness-http on minikube";"2020-05-19 21:34:10";null
"liveness-http on minikube";"2020-05-19 21:34:15";null
"liveness-http on minikube";"2020-05-19 21:34:20";null
"liveness-http on minikube";"2020-05-19 21:34:25";null
"liveness-http on minikube";"2020-05-19 21:34:30";null
"liveness-http on minikube";"2020-05-19 21:34:35";null
"liveness-http on minikube";"2020-05-19 21:34:40";null
"liveness-http on minikube";"2020-05-19 21:34:45";null
"liveness-http on minikube";"2020-05-19 21:34:50";null
"liveness-http on minikube";"2020-05-19 21:34:55";null
"liveness-http on minikube";"2020-05-19 21:35:00";null
"liveness-http on minikube";"2020-05-19 21:35:05";null
"liveness-http on minikube";"2020-05-19 21:35:10";null
"liveness-http on minikube";"2020-05-19 21:35:15";null
"liveness-http on minikube";"2020-05-19 21:35:20";null
"liveness-http on minikube";"2020-05-19 21:35:25";null
"liveness-http on minikube";"2020-05-19 21:35:30";null
"liveness-http on minikube";"2020-05-19 21:35:35";null
"liveness-http on minikube";"2020-05-19 21:35:40";null
"liveness-http on minikube";"2020-05-19 21:35:45";null
"liveness-http on minikube";"2020-05-19 21:35:50";null
"liveness-http on minikube";"2020-05-19 21:35:55";null
"liveness-http on minikube";"2020-05-19 21:36:00";null
"liveness-http on minikube";"2020-05-19 21:36:05";null
"liveness-http on minikube";"2020-05-19 21:36:10";null
"liveness-http on minikube";"2020-05-19 21:36:15";null
"liveness-http on minikube";"2020-05-19 21:36:20";null
"liveness-http on minikube";"2020-05-19 21:36:25";null
"liveness-http on minikube";"2020-05-19 21:36:30";null
"liveness-http on minikube";"2020-05-19 21:36:35";null
"liveness-http on minikube";"2020-05-19 21:36:40";null
"liveness-http on minikube";"2020-05-19 21:36:45";null
"liveness-http on minikube";"2020-05-19 21:36:50";null
"liveness-http on minikube";"2020-05-19 21:36:55";null
"liveness-http on minikube";"2020-05-19 21:37:00";null
"liveness-http on minikube";"2020-05-19 21:37:05";null
"liveness-http on minikube";"2020-05-19 21:37:10";null
"liveness-http on minikube";"2020-05-19 21:37:15";null
"liveness-http on minikube";"2020-05-19 21:37:20";null
"liveness-http on minikube";"2020-05-19 21:37:25";null
"liveness-http on minikube";"2020-05-19 21:37:30";null
"liveness-http on minikube";"2020-05-19 21:37:35";null
"liveness-http on minikube";"2020-05-19 21:37:40";null
"liveness-http on minikube";"2020-05-19 21:37:45";null
"liveness-http on minikube";"2020-05-19 21:37:50";null
"liveness-http on minikube";"2020-05-19 21:37:55";null
"liveness-http on minikube";"2020-05-19 21:38:00";null
"liveness-http on minikube";"2020-05-19 21:38:05";null
"liveness-http on minikube";"2020-05-19 21:38:10";null
"liveness-http on minikube";"2020-05-19 21:38:15";null
"liveness-http on minikube";"2020-05-19 21:38:20";null
"liveness-http on minikube";"2020-05-19 21:38:25";null
"liveness-http on minikube";"2020-05-19 21:38:30";null
"liveness-http on minikube";"2020-05-19 21:38:35";null
"liveness-http on minikube";"2020-05-19 21:38:40";null
"liveness-http on minikube";"2020-05-19 21:38:45";null
"liveness-http on minikube";"2020-05-19 21:38:50";null
"liveness-http on minikube";"2020-05-19 21:38:55";null
"liveness-http on minikube";"2020-05-19 21:39:00";null
"liveness-http on minikube";"2020-05-19 21:39:05";null
"liveness-http on minikube";"2020-05-19 21:39:10";null
"liveness-http on minikube";"2020-05-19 21:39:15";null
"liveness-http on minikube";"2020-05-19 21:39:20";null
"liveness-http on minikube";"2020-05-19 21:39:25";null
"liveness-http on minikube";"2020-05-19 21:39:30";null
"liveness-http on minikube";"2020-05-19 21:39:35";null
"liveness-http on minikube";"2020-05-19 21:39:40";null
"liveness-http on minikube";"2020-05-19 21:39:45";null
"liveness-http on minikube";"2020-05-19 21:39:50";null
"liveness-http on minikube";"2020-05-19 21:39:55";null
"liveness-http on minikube";"2020-05-19 21:40:00";null
"liveness-http on minikube";"2020-05-19 21:40:05";null
"liveness-http on minikube";"2020-05-19 21:40:10";null
"liveness-http on minikube";"2020-05-19 21:40:15";null
"liveness-http on minikube";"2020-05-19 21:40:20";null
"liveness-http on minikube";"2020-05-19 21:40:25";null
"liveness-http on minikube";"2020-05-19 21:40:30";null
"liveness-http on minikube";"2020-05-19 21:40:35";null
"liveness-http on minikube";"2020-05-19 21:40:40";null
"liveness-http on minikube";"2020-05-19 21:40:45";null
"liveness-http on minikube";"2020-05-19 21:40:50";null
"liveness-http on minikube";"2020-05-19 21:40:55";null
"liveness-http on minikube";"2020-05-19 21:41:00";null
"liveness-http on minikube";"2020-05-19 21:41:05";null
"liveness-http on minikube";"2020-05-19 21:41:10";null
"liveness-http on minikube";"2020-05-19 21:41:15";null
"liveness-http on minikube";"2020-05-19 21:41:20";null
"liveness-http on minikube";"2020-05-19 21:41:25";null
"liveness-http on minikube";"2020-05-19 21:41:30";null
"liveness-http on minikube";"2020-05-19 21:41:35";null
"liveness-http on minikube";"2020-05-19 21:41:40";null
"liveness-http on minikube";"2020-05-19 21:41:45";null
"liveness-http on minikube";"2020-05-19 21:41:50";null
"liveness-http on minikube";"2020-05-19 21:41:55";null
"liveness-http on minikube";"2020-05-19 21:42:00";null
"liveness-http on minikube";"2020-05-19 21:42:05";null
"liveness-http on minikube";"2020-05-19 21:42:10";null
"liveness-http on minikube";"2020-05-19 21:42:15";null
"liveness-http on minikube";"2020-05-19 21:42:20";null
"liveness-http on minikube";"2020-05-19 21:42:25";null
"liveness-http on minikube";"2020-05-19 21:42:30";null
"liveness-http on minikube";"2020-05-19 21:42:35";null
"liveness-http on minikube";"2020-05-19 21:42:40";null
"liveness-http on minikube";"2020-05-19 21:42:45";null
"liveness-http on minikube";"2020-05-19 21:42:50";null
"liveness-http on minikube";"2020-05-19 21:42:55";null
"liveness-http on minikube";"2020-05-19 21:43:00";null
"liveness-http on minikube";"2020-05-19 21:43:05";null
"liveness-http on minikube";"2020-05-19 21:43:10";null
"liveness-http on minikube";"2020-05-19 21:43:15";null
"liveness-http on minikube";"2020-05-19 21:43:20";null
"liveness-http on minikube";"2020-05-19 21:43:25";null
"liveness-http on minikube";"2020-05-19 21:43:30";null
"liveness-http on minikube";"2020-05-19 21:43:35";null
"liveness-http on minikube";"2020-05-19 21:43:40";null
"liveness-http on minikube";"2020-05-19 21:43:45";null
"liveness-http on minikube";"2020-05-19 21:43:50";null
"liveness-http on minikube";"2020-05-19 21:43:55";null
"liveness-http on minikube";"2020-05-19 21:44:00";null
"liveness-http on minikube";"2020-05-19 21:44:05";null
"liveness-http on minikube";"2020-05-19 21:44:10";null
"liveness-http on minikube";"2020-05-19 21:44:15";null
"liveness-http on minikube";"2020-05-19 21:44:20";null
"liveness-http on minikube";"2020-05-19 21:44:25";null
"liveness-http on minikube";"2020-05-19 21:44:30";null
"liveness-http on minikube";"2020-05-19 21:44:35";null
"liveness-http on minikube";"2020-05-19 21:44:40";null
"liveness-http on minikube";"2020-05-19 21:44:45";null
"liveness-http on minikube";"2020-05-19 21:44:50";null
"liveness-http on minikube";"2020-05-19 21:44:55";null
"liveness-http on minikube";"2020-05-19 21:45:00";null
"liveness-http on minikube";"2020-05-19 21:45:05";null
"liveness-http on minikube";"2020-05-19 21:45:10";null
"liveness-http on minikube";"2020-05-19 21:45:15";null
"liveness-http on minikube";"2020-05-19 21:45:20";null
"liveness-http on minikube";"2020-05-19 21:45:25";null
"liveness-http on minikube";"2020-05-19 21:45:30";null
"liveness-http on minikube";"2020-05-19 21:45:35";null
"liveness-http on minikube";"2020-05-19 21:45:40";null
"liveness-http on minikube";"2020-05-19 21:45:45";null
"liveness-http on minikube";"2020-05-19 21:45:50";null
"liveness-http on minikube";"2020-05-19 21:45:55";null
"liveness-http on minikube";"2020-05-19 21:46:00";null
"liveness-http on minikube";"2020-05-19 21:46:05";null
"liveness-http on minikube";"2020-05-19 21:46:10";null
"liveness-http on minikube";"2020-05-19 21:46:15";null
"liveness-http on minikube";"2020-05-19 21:46:20";null
"liveness-http on minikube";"2020-05-19 21:46:25";null
"liveness-http on minikube";"2020-05-19 21:46:30";null
"liveness-http on minikube";"2020-05-19 21:46:35";null
"liveness-http on minikube";"2020-05-19 21:46:40";null
"liveness-http on minikube";"2020-05-19 21:46:45";null
"liveness-http on minikube";"2020-05-19 21:46:50";null
"liveness-http on minikube";"2020-05-19 21:46:55";null
"liveness-http on minikube";"2020-05-19 21:47:00";null
"liveness-http on minikube";"2020-05-19 21:47:05";null
"liveness-http on minikube";"2020-05-19 21:47:10";null
"liveness-http on minikube";"2020-05-19 21:47:15";null
"liveness-http on minikube";"2020-05-19 21:47:20";null
"liveness-http on minikube";"2020-05-19 21:47:25";1
"liveness-http on minikube";"2020-05-19 21:47:30";1
"liveness-http on minikube";"2020-05-19 21:47:35";1
"liveness-http on minikube";"2020-05-19 21:47:40";1
"liveness-http on minikube";"2020-05-19 21:47:45";1
"liveness-http on minikube";"2020-05-19 21:47:50";1
"liveness-http on minikube";"2020-05-19 21:47:55";1
"liveness-http on minikube";"2020-05-19 21:48:00";1
"liveness-http on minikube";"2020-05-19 21:48:05";1
"liveness-http on minikube";"2020-05-19 21:48:10";1
"liveness-http on minikube";"2020-05-19 21:48:15";2
"liveness-http on minikube";"2020-05-19 21:48:20";2
"liveness-http on minikube";"2020-05-19 21:48:25";2
"liveness-http on minikube";"2020-05-19 21:48:30";2
"liveness-http on minikube";"2020-05-19 21:48:35";2
"liveness-http on minikube";"2020-05-19 21:48:40";2
"liveness-http on minikube";"2020-05-19 21:48:45";2
"liveness-http on minikube";"2020-05-19 21:48:50";2
"liveness-http on minikube";"2020-05-19 21:48:55";2
"liveness-http on minikube";"2020-05-19 21:49:00";2
"liveness-http on minikube";"2020-05-19 21:49:05";2
"liveness-http on minikube";"2020-05-19 21:49:10";2
"liveness-http on minikube";"2020-05-19 21:49:15";2
"liveness-http on minikube";"2020-05-19 21:49:20";2
"liveness-http on minikube";"2020-05-19 21:49:25";2
"liveness-http on minikube";"2020-05-19 21:49:30";2
"liveness-http on minikube";"2020-05-19 21:49:35";2
"liveness-http on minikube";"2020-05-19 21:49:40";2
"liveness-http on minikube";"2020-05-19 21:49:45";2
"liveness-http on minikube";"2020-05-19 21:49:50";2
"liveness-http on minikube";"2020-05-19 21:49:55";2
